x,y
8.213630446647466670e+02,8.206827292256932651e+02
8.351447779634330573e+02,8.351763080550879295e+02
8.489265112621194476e+02,8.496698868844825938e+02
8.627082445608058379e+02,8.641634657138772582e+02
8.764899778594922282e+02,8.786570445432719225e+02
8.902717111581786185e+02,8.931506233726665869e+02
9.040534444568650088e+02,9.076442022020612512e+02
9.178351777555513991e+02,9.221377810314560293e+02
9.316169110542377894e+02,9.366313598608508073e+02
9.453986443529241797e+02,9.511249386902454717e+02
9.591803776516105700e+02,9.656185175196401360e+02
9.729621109502969603e+02,9.801120963490349141e+02
9.867438442489833506e+02,9.946056751784296921e+02
1.000525577547669741e+03,1.009099254007824356e+03
1.014307310846356131e+03,1.023592832837219134e+03
1.028089044145042408e+03,1.038086411666613913e+03
1.041870777443728684e+03,1.052579990496008577e+03
1.055652510742414961e+03,1.067073569325403241e+03
1.069434244041101238e+03,1.081567148154797906e+03
1.083215977339787514e+03,1.096060726984192570e+03
1.096997710638474018e+03,1.110554305813587234e+03
1.110779443937160295e+03,1.125047884642981899e+03
1.124561177235846799e+03,1.139541463472376563e+03
1.138342910534533075e+03,1.154035042301771227e+03
1.152124643833219352e+03,1.168528621131165892e+03
1.165906377131905629e+03,1.183022199960560556e+03
1.179688110430592133e+03,1.197515778789955220e+03
1.193469843729278409e+03,1.212009357619349885e+03
1.207251577027964686e+03,1.226502936448744549e+03
1.221033310326651190e+03,1.240996515278139213e+03
1.234815043625337466e+03,1.255490094107533878e+03
1.248596776924023743e+03,1.269983672936928542e+03
1.262378510222710020e+03,1.284477251766323207e+03
1.276160243521396296e+03,1.298970830595717871e+03
1.289941976820082800e+03,1.313464409425112535e+03
1.303723710118769077e+03,1.327957988254507200e+03
1.317505443417455353e+03,1.342451567083901864e+03
1.331287176716141857e+03,1.356945145913296528e+03
1.345068910014828134e+03,1.371438724742691193e+03
1.358850643313514411e+03,1.385932303572085857e+03
1.372632376612200915e+03,1.400425882401480521e+03
1.386414109910887191e+03,1.414919461230875186e+03
1.400195843209573468e+03,1.429413040060269850e+03
1.413977576508259745e+03,1.443906618889664514e+03
1.427759309806946249e+03,1.458400197719059179e+03
1.441541043105632525e+03,1.472893776548453843e+03
1.455322776404318802e+03,1.487387355377848507e+03
1.469104509703005078e+03,1.501880934207243172e+03
1.482886243001691582e+03,1.516374513036637836e+03
1.496667976300377859e+03,1.530868091866032501e+03
1.510449709599064136e+03,1.545361670695427165e+03
1.524231442897750640e+03,1.559855249524821829e+03
1.538013176196436916e+03,1.574348828354216494e+03
1.551794909495123193e+03,1.588842407183611158e+03
1.565576642793809469e+03,1.603335986013005822e+03
1.551615499331563342e+03,1.589015145492052170e+03
1.537654355869317214e+03,1.574694304971098518e+03
1.523693212407071087e+03,1.560373464450144866e+03
1.509732068944824960e+03,1.546052623929191213e+03
1.495770925482578832e+03,1.531731783408237561e+03
1.481809782020332705e+03,1.517410942887283909e+03
1.467848638558086577e+03,1.503090102366330257e+03
1.453887495095840450e+03,1.488769261845376604e+03
1.439926351633594322e+03,1.474448421324422952e+03
1.425965208171348195e+03,1.460127580803469300e+03
1.412004064709102067e+03,1.445806740282515648e+03
1.398042921246855940e+03,1.431485899761561996e+03
1.384081777784609812e+03,1.417165059240608343e+03
1.370120634322363685e+03,1.402844218719654691e+03
1.356159490860117558e+03,1.388523378198701039e+03
1.342198347397871430e+03,1.374202537677747387e+03
1.328237203935625303e+03,1.359881697156793734e+03
1.314276060473379175e+03,1.345560856635840082e+03
1.300314917011133048e+03,1.331240016114886430e+03
1.286353773548886920e+03,1.316919175593932778e+03
1.272392630086640793e+03,1.302598335072979125e+03
1.258431486624394665e+03,1.288277494552025473e+03
1.244470343162148538e+03,1.273956654031071821e+03
1.230509199699902410e+03,1.259635813510118169e+03
1.216548056237656283e+03,1.245314972989164517e+03
1.202586912775410156e+03,1.230994132468210864e+03
1.188625769313164028e+03,1.216673291947257212e+03
1.174664625850917901e+03,1.202352451426303560e+03
1.160703482388671773e+03,1.188031610905349908e+03
1.146742338926425646e+03,1.173710770384396255e+03
1.132781195464179518e+03,1.159389929863442603e+03
1.118820052001933391e+03,1.145069089342488951e+03
1.104858908539687263e+03,1.130748248821535299e+03
1.090897765077441136e+03,1.116427408300581646e+03
1.076936621615195008e+03,1.102106567779627994e+03
1.062975478152948881e+03,1.087785727258674342e+03
1.049014334690702754e+03,1.073464886737720690e+03
1.035053191228456626e+03,1.059144046216767038e+03
1.021092047766210612e+03,1.044823205695813385e+03
1.007130904303964599e+03,1.030502365174859733e+03
9.931697608417185847e+02,1.016181524653906195e+03
9.792086173794725710e+02,1.001860684132952656e+03
9.652474739172265572e+02,9.875398436119991175e+02
9.512863304549805434e+02,9.732190030910455789e+02
9.373251869927345297e+02,9.588981625700920404e+02
9.233640435304885159e+02,9.445773220491385018e+02
9.094029000682425021e+02,9.302564815281849633e+02
8.954417566059964884e+02,9.159356410072314247e+02
8.814806131437504746e+02,9.016148004862778862e+02
8.675194696815044608e+02,8.872939599653243476e+02
8.535583262192584471e+02,8.729731194443708091e+02
8.395971827570124333e+02,8.586522789234172706e+02
8.256360392947664195e+02,8.443314384024637320e+02
8.116748958325204057e+02,8.300105978815101935e+02
7.977137523702743920e+02,8.156897573605566549e+02
7.837526089080283782e+02,8.013689168396031164e+02
7.697914654457823644e+02,7.870480763186495778e+02
7.558303219835363507e+02,7.727272357976960393e+02
7.418691785212903369e+02,7.584063952767425008e+02
7.279080350590443231e+02,7.440855547557889622e+02
7.139468915967983094e+02,7.297647142348354237e+02
6.999857481345522956e+02,7.154438737138818851e+02
6.860246046723062818e+02,7.011230331929283466e+02
6.720634612100602681e+02,6.868021926719748080e+02
6.581023177478142543e+02,6.724813521510212695e+02
6.441411742855682405e+02,6.581605116300677309e+02
6.301800308233222268e+02,6.438396711091141924e+02
6.162188873610762130e+02,6.295188305881606539e+02
6.022577438988301992e+02,6.151979900672071153e+02
5.882966004365841854e+02,6.008771495462535768e+02
5.743354569743381717e+02,5.865563090253000382e+02
5.603743135120921579e+02,5.722354685043464997e+02
5.464131700498461441e+02,5.579146279833929611e+02
5.324520265876001304e+02,5.435937874624394226e+02
5.184908831253541166e+02,5.292729469414858841e+02
5.045297396631081028e+02,5.149521064205323455e+02
